1331903492,CAUMHl1BDuE4615na2,192.168.202.109,55262,192.168.23.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903508,Cv71nE4ljHkB60h065,192.168.204.45,45809,192.168.27.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903513,CthGiFJePYmy1XYy4,192.168.204.45,45818,192.168.27.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903513,CWaVCtxmKqbOxqfY,192.168.204.45,46953,192.168.21.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903508,ChWrai3ZNns8kX3uXd,192.168.204.45,36636,192.168.24.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903513,CKIdGZ29CItKKARm6,192.168.204.45,36641,192.168.24.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903513,CVZbiK2TCoSJrZ7lob,192.168.204.45,42418,192.168.26.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903513,CVUyMF1Ngb1Z5t8Ixd,192.168.204.45,46507,192.168.28.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903503,ChMujjtgwAOWDSSvi,192.168.204.45,46498,192.168.28.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903383,C6Op9HWF6SuiqihK4,192.168.202.109,49510,192.168.21.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903553,C61YQJ2cV228vqI15k,192.168.203.45,55156,192.168.21.202,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903553,CcItSf2oXK3pzVpO89,192.168.203.45,37904,192.168.21.203,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903553,CO1nP32NTFB8oC4Vo8,192.168.203.45,53656,192.168.21.253,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-2.0-OpenSSH_4.5
1331903556,CkNxCd16DTms9Zfdc7,192.168.203.45,36873,192.168.21.101,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903556,CJM8Fg3YT6Ehl46BGh,192.168.203.45,53749,192.168.21.253,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-2.0-OpenSSH_4.5
1331903554,C5MrOi2ZK99gEhh4R8,192.168.203.45,59067,192.168.21.254,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-1.99-Cisco-1.25
1331903556,CMVpEp4sVV30qXEXfj,192.168.203.45,42706,192.168.21.102,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903556,CROjOT1gwQukdIC0ba,192.168.202.110,37085,192.168.21.202,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903556,CL3hzk4lVent948IMl,192.168.203.45,36881,192.168.21.101,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903556,CYKvQY1as8kvDvFOo1,192.168.203.45,36890,192.168.21.101,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903556,CU84aA4qdD45i4R9bk,192.168.203.45,53757,192.168.21.253,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-2.0-OpenSSH_4.5
1331903556,CDAA4S2mdxC45DdR9c,192.168.203.45,53766,192.168.21.253,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-2.0-OpenSSH_4.5
1331903557,CINFbA3BABL64dl07i,192.168.203.45,55299,192.168.21.202,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903557,Cvgobw2VfMI7xNXnN6,192.168.203.45,36911,192.168.21.101,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903558,CMCEYI0OjPygJo3T7,192.168.203.45,42744,192.168.21.102,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903557,CvtyPc13yvCXgZWNh5,192.168.203.45,55316,192.168.21.202,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903557,CPFYOW3Dhc6lKFfp4h,192.168.203.45,55307,192.168.21.202,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903558,CJ2Nvt474LmB3LLqm4,192.168.203.45,42756,192.168.21.102,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903558,C8IK1oFBkYLJxXF29,192.168.203.45,42748,192.168.21.102,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903559,C9ytaS3z6WsjJ6MXIg,192.168.203.45,38091,192.168.21.203,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
